customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,shap_age,shap_bureau_score,shap_dti,shap_utilization,shap_region,shap_employment_type
5435,64,West,Salaried,Manufacturing,2026Q1,108017.25,535.0,53.93,32.34,58.41,74663.9,0.5433,0.29247,0,-0.1097,0.1584,0.0472,-0.0408,0.0212,-0.0226
5436,62,East,Business,Construction,2026Q1,93770.09,570.0,30.42,24.85,60.21,251462.79,0.5409,0.10063,0,-0.058,0.0639,-0.021,-0.0345,0.0,0.0
5437,38,West,Business,Retail,2026Q1,110218.64,508.0,21.92,42.04,72.7,138495.25,0.5413,0.39462,0,0.0445,0.2608,-0.0875,-0.0225,0.0275,0.0
5438,42,North,Salaried,Transport,2026Q1,76073.04,562.0,52.98,32.32,95.06,89840.39,0.3659,0.27042,0,0.0164,0.149,0.0486,-0.0442,0.0,-0.0245
5439,32,North,Salaried,Healthcare,2026Q1,107774.18,630.0,55.05,48.69,43.72,325093.07,0.4095,0.20278,0,0.0584,0.0368,0.0492,-0.0028,0.0,-0.022
5440,72,East,Salaried,Healthcare,2026Q1,98397.62,649.0,59.52,33.36,81.0,113075.74,0.4457,0.06357,0,-0.0661,0.0007,0.0208,-0.0137,0.0,-0.008
5441,40,North,Salaried,Construction,2026Q1,59085.95,662.0,19.52,32.62,94.23,99747.5,0.3621,0.08591,0,0.0079,-0.0084,-0.0294,-0.0137,0.0,-0.0076
5442,37,East,Business,IT,2026Q1,92227.24,670.0,19.98,43.53,87.41,171339.69,0.4574,0.06925,0,0.0152,-0.018,-0.0354,-0.006,0.0,0.0
5443,49,South,Business,Construction,2026Q1,107414.93,,19.2,11.75,46.6,191176.55,0.362,0.03965,0,-0.0053,-0.0036,-0.0225,-0.0253,0.0,0.0
5444,51,East,Business,Manufacturing,2026Q1,105656.06,577.0,33.23,28.6,84.45,126988.27,0.5034,0.13426,0,-0.0231,0.0784,-0.0184,-0.0364,0.0,0.0
5445,57,West,SelfEmployed,Transport,2026Q1,87014.94,566.0,57.82,75.2,65.72,215499.27,0.5491,0.47393,0,-0.0835,0.1995,0.0843,0.072,0.0291,0.0715
5446,49,East,SelfEmployed,Retail,2026Q1,100653.52,706.0,48.36,62.99,36.16,206537.75,0.5766,0.11689,1,-0.0118,-0.0782,0.0158,0.0148,0.0,0.0269
5447,43,West,Business,Healthcare,2026Q1,67117.41,591.0,20.86,48.29,38.76,70177.78,0.4348,0.16784,0,0.0081,0.0764,-0.0631,-0.003,0.0169,0.0
5448,46,South,Salaried,Retail,2026Q1,35118.11,,23.78,14.78,33.36,103870.37,0.4696,0.09179,0,-0.0025,0.0413,-0.0321,-0.0435,0.0,-0.011
5449,43,West,SelfEmployed,Construction,2026Q1,87823.97,610.0,53.47,25.01,62.47,173271.8,0.4215,0.24146,1,0.0105,0.0747,0.0479,-0.0612,0.0222,0.0529
5450,65,East,Salaried,Manufacturing,2026Q1,133298.41,517.0,66.41,42.42,65.45,130002.9,0.5383,0.31757,0,-0.1324,0.2248,0.1039,-0.0203,0.0,-0.0269
5451,50,East,Salaried,IT,2026Q1,90732.53,606.0,56.28,56.56,62.3,249592.45,0.4426,0.18032,1,-0.0242,0.0694,0.0491,0.0128,0.0,-0.0206
5452,57,East,Business,Construction,2026Q1,87032.24,512.0,72.97,34.26,41.92,58705.6,0.4489,0.36725,0,-0.0835,0.2862,0.1487,-0.0467,0.0,0.0
5453,48,East,Salaried,Construction,2026Q1,72056.97,661.0,54.49,60.36,38.63,170216.98,0.5865,0.13952,0,-0.0101,-0.0147,0.0303,0.0138,0.0,-0.0146
5454,30,East,Salaried,Manufacturing,2026Q1,61713.19,588.0,72.65,44.46,67.07,66147.89,0.5207,0.37918,1,0.0961,0.1491,0.1436,-0.0161,0.0,-0.0292
5455,68,South,Business,Manufacturing,2026Q1,94564.26,578.0,86.86,67.11,74.15,166195.26,0.3483,0.35781,1,-0.1553,0.1511,0.1724,0.0445,0.0,0.0
5456,56,East,Salaried,Healthcare,2026Q1,67265.18,488.0,44.85,57.31,61.08,171333.4,0.4499,0.40588,0,-0.0756,0.2982,0.023,0.0208,0.0,-0.0291
5457,54,South,SelfEmployed,Retail,2026Q1,98056.29,640.0,59.52,67.44,42.69,104542.61,0.4528,0.27234,0,-0.048,0.0191,0.0624,0.0353,0.0,0.0493
5458,27,North,SelfEmployed,Transport,2026Q1,74751.07,,13.58,48.25,50.23,100317.71,0.41,0.04277,0,0.0161,-0.1134,-0.027,-0.0008,0.0,0.0105
5459,48,North,Business,IT,2026Q1,76106.1,579.0,59.76,36.47,73.19,107567.29,0.3179,0.28624,0,-0.0167,0.1233,0.0696,-0.0328,0.0,0.0
5460,67,West,Salaried,IT,2026Q1,70198.92,615.0,31.04,66.72,44.8,144560.36,0.4243,0.09454,0,-0.0726,0.0306,-0.0178,0.0172,0.0106,-0.0117
5461,64,West,SelfEmployed,Construction,2026Q1,96242.13,725.0,57.94,51.49,71.49,129495.96,0.5289,0.05653,1,-0.0464,-0.0813,0.0214,0.0012,0.0079,0.0184
5462,48,West,SelfEmployed,Manufacturing,2026Q1,77930.98,779.0,40.93,52.18,54.13,169345.77,0.4548,0.04586,0,-0.004,-0.1244,0.0008,0.0012,0.0052,0.012
5463,63,East,Salaried,Construction,2026Q1,102540.85,536.0,55.32,58.43,56.12,165621.42,0.5326,0.26748,1,-0.1128,0.1837,0.0584,0.0202,0.0,-0.0251
5464,67,South,Business,IT,2026Q1,96084.42,700.0,29.14,73.57,82.34,206284.76,0.2434,0.03823,0,-0.0354,-0.0306,-0.0104,0.0108,0.0,0.0
5465,48,West,Salaried,IT,2026Q1,83279.17,429.0,,57.31,61.46,99575.75,0.3539,0.6645,0,-0.0194,0.4998,0.0113,0.0207,0.0284,-0.0275
5466,64,East,Salaried,Retail,2026Q1,99179.76,404.0,60.17,71.26,45.03,204008.68,0.5028,0.66913,0,-0.103,0.5566,0.0931,0.0577,0.0,-0.0254
5467,64,West,SelfEmployed,Retail,2026Q1,114010.81,496.0,53.81,0.0,32.22,300640.9,0.4117,0.34717,0,-0.1265,0.2494,0.0584,-0.1434,0.0261,0.0631
5468,59,South,Business,Healthcare,2026Q1,100792.94,593.0,17.08,59.29,21.63,105638.46,0.4095,0.09374,0,-0.0456,0.0492,-0.0546,0.0107,0.0,0.0
5469,60,West,SelfEmployed,IT,2026Q1,83800.51,482.0,45.76,79.28,62.42,173042.77,0.4406,0.59834,0,-0.0965,0.4052,0.0281,0.0868,0.0293,0.074
5470,40,West,Business,Transport,2026Q1,79746.88,707.0,37.97,71.34,58.86,192543.86,0.418,0.12679,0,0.0129,-0.0773,-0.004,0.0225,0.0111,0.0
5471,59,East,Salaried,Construction,2026Q1,83805.71,621.0,32.12,26.28,92.63,131816.95,0.3993,0.09736,0,-0.0303,0.0182,-0.011,-0.021,0.0,-0.0082
5472,49,South,Business,Retail,2026Q1,128982.52,,36.64,33.56,68.26,152840.24,0.5456,0.06379,0,-0.0087,-0.0085,-0.0051,-0.0159,0.0,0.0
5473,40,West,Business,Construction,2026Q1,75572.56,594.0,60.38,86.26,70.85,110343.66,0.2504,0.45563,1,0.0342,0.1424,0.0969,0.1031,0.0294,0.0
5474,67,East,Salaried,Construction,2026Q1,128444.29,578.0,73.06,100.0,49.53,219269.43,0.4907,0.29145,0,-0.1489,0.153,0.1317,0.1212,0.0,-0.0277
5475,49,West,Salaried,Manufacturing,2026Q1,79064.97,612.0,57.88,58.82,46.38,209443.65,0.4231,0.19742,0,-0.0207,0.0668,0.0581,0.0185,0.0209,-0.0223
5476,53,East,Business,Construction,2026Q1,89608.8,750.0,37.88,100.0,75.17,96156.0,0.4198,0.06499,0,-0.0144,-0.1037,-0.0025,0.027,0.0,0.0
5477,52,North,Business,Healthcare,2026Q1,83824.35,632.0,48.8,43.58,53.88,91274.51,0.4641,0.14481,0,-0.0247,0.0216,0.0194,-0.0093,0.0,0.0
5478,33,East,Salaried,Manufacturing,2026Q1,44335.42,,48.72,75.67,42.6,89278.79,0.3716,0.2924,1,0.0601,0.0425,0.0325,0.0555,0.0,-0.024
5479,47,East,Salaried,Manufacturing,2026Q1,73021.35,,62.67,28.5,87.28,56372.02,0.4542,0.30757,0,-0.0122,0.1862,0.0885,-0.0579,0.0,-0.0264
5480,59,West,SelfEmployed,Healthcare,2026Q1,93892.48,,48.43,58.84,54.67,198276.22,0.5067,0.41738,0,-0.0948,0.205,0.0382,0.0243,0.0274,0.0665
5481,50,West,SelfEmployed,IT,2026Q1,87210.59,572.0,57.85,21.19,42.92,112978.38,0.4027,0.33972,0,-0.0307,0.1499,0.0708,-0.0783,0.0251,0.0603
5482,46,South,Salaried,IT,2026Q1,115150.6,660.0,49.05,62.17,100.0,336687.97,0.4732,0.13072,0,-0.0032,-0.0131,0.0194,0.0159,0.0,-0.0144
5483,54,East,SelfEmployed,Retail,2026Q1,115453.65,640.0,56.58,34.76,47.51,109075.61,0.5056,0.18026,0,-0.0372,0.0144,0.0402,-0.0264,0.0,0.0367
5484,62,East,Salaried,Construction,2026Q1,91373.5,484.0,62.4,27.36,51.58,125705.11,0.3714,0.35255,1,-0.1158,0.2818,0.0968,-0.0651,0.0,-0.0283
5485,32,East,Salaried,Healthcare,2026Q1,55425.5,648.0,30.66,81.08,86.95,152894.85,0.353,0.21381,1,0.0483,0.0033,-0.0296,0.0493,0.0,-0.0186
5486,49,East,Salaried,Transport,2026Q1,52627.57,667.0,45.47,60.84,100.0,95681.09,0.2309,0.11078,0,-0.0111,-0.0191,0.01,0.0117,0.0,-0.0119
5487,50,East,Business,Construction,2026Q1,98665.57,658.0,44.02,30.83,62.53,266439.32,0.5302,0.0853,0,-0.012,-0.0074,0.0063,-0.0205,0.0,0.0
5488,69,West,Salaried,Manufacturing,2026Q1,113860.76,657.0,60.34,33.61,93.68,106501.83,0.3656,0.06798,0,-0.0632,-0.0056,0.0243,-0.0151,0.0081,-0.0089
5489,63,West,SelfEmployed,Construction,2026Q1,122168.04,658.0,47.71,14.66,57.71,340852.36,0.574,0.08084,0,-0.0477,-0.007,0.0111,-0.0388,0.0088,0.0203
5490,35,North,Business,Manufacturing,2026Q1,70364.29,643.0,36.17,34.14,42.38,116587.06,0.4043,0.14149,1,0.0294,0.0087,-0.0092,-0.0238,0.0,0.0
5491,65,North,SelfEmployed,Healthcare,2026Q1,76019.58,527.0,41.15,33.12,39.21,173204.21,0.6346,0.26183,0,-0.1213,0.1778,0.0044,-0.041,0.0,0.0537
5492,48,East,Salaried,Retail,2026Q1,77270.13,684.0,50.29,56.8,88.43,61215.11,0.4022,0.10794,0,-0.0076,-0.0378,0.0165,0.0069,0.0,-0.0109
5493,32,West,SelfEmployed,Construction,2026Q1,79377.58,735.0,57.64,52.49,71.66,258774.02,0.3008,0.14481,0,0.0413,-0.1615,0.0402,0.0038,0.0148,0.0348
5494,35,West,SelfEmployed,Retail,2026Q1,67466.28,704.0,36.83,27.11,66.47,101787.99,0.4113,0.11059,0,0.0228,-0.0683,-0.0059,-0.0279,0.0104,0.0242
5495,65,South,Salaried,Transport,2026Q1,100916.94,,39.04,26.14,45.62,309652.38,0.3932,0.03846,0,-0.0391,0.0073,-0.0011,-0.0177,0.0,-0.0069
5496,55,East,Salaried,Transport,2026Q1,81354.02,613.0,38.41,87.76,52.64,154846.54,0.4167,0.1721,0,-0.0449,0.0523,-0.0047,0.0573,0.0,-0.0183
5497,39,West,SelfEmployed,Manufacturing,2026Q1,79820.09,575.0,39.08,67.3,68.95,72147.75,0.5382,0.39916,1,0.0401,0.1776,-0.0045,0.0493,0.0288,0.0704
5498,67,South,Business,Manufacturing,2026Q1,113470.18,491.0,41.27,68.47,40.25,150880.24,0.5432,0.28301,1,-0.1503,0.2717,0.0058,0.0494,0.0,0.0
5499,58,North,SelfEmployed,Manufacturing,2026Q1,92808.97,684.0,54.14,47.26,35.69,182053.36,0.4364,0.12323,0,-0.0396,-0.0408,0.0239,-0.0031,0.0,0.0251
5500,47,West,Salaried,Retail,2026Q1,53138.98,517.0,62.91,22.18,51.23,146107.78,0.4476,0.39541,1,-0.0135,0.2646,0.103,-0.082,0.0283,-0.029
5501,53,South,Salaried,IT,2026Q1,103416.22,594.0,38.71,56.46,61.86,277817.77,0.4206,0.17654,0,-0.0331,0.0683,-0.0036,0.0104,0.0,-0.0172
5502,40,West,Business,Healthcare,2026Q1,74234.43,592.0,20.32,34.53,55.05,175575.67,0.4967,0.15395,0,0.0183,0.07,-0.0612,-0.027,0.0158,0.0
5503,72,South,Business,Manufacturing,2026Q1,71665.22,,52.6,100.0,92.31,199299.7,0.5467,0.0918,0,-0.0766,-0.055,0.0168,0.0346,0.0,0.0
5504,37,East,Business,Retail,2026Q1,79953.91,663.0,22.65,31.25,93.01,148762.36,0.5108,0.08133,0,0.015,-0.0112,-0.0296,-0.0182,0.0,0.0
5505,36,West,SelfEmployed,Manufacturing,2026Q1,80653.71,576.0,69.32,79.1,66.08,175212.24,0.3411,0.64198,1,0.0611,0.2005,0.1444,0.0852,0.0288,0.073
5506,52,South,Business,Retail,2026Q1,112361.43,610.0,46.6,42.03,40.87,220943.41,0.5169,0.1621,0,-0.0279,0.0503,0.0168,-0.0132,0.0,0.0
5507,75,East,Business,Healthcare,2026Q1,119679.42,604.0,51.13,47.93,68.46,197473.62,0.4024,0.11922,0,-0.1129,0.0408,0.02,-0.0025,0.0,0.0
5508,35,East,Salaried,Construction,2026Q1,66365.93,660.0,64.42,79.72,51.56,186540.49,0.4137,0.26186,0,0.0499,-0.0216,0.0822,0.0623,0.0,-0.0236
5509,59,East,Business,Retail,2026Q1,104293.21,549.0,43.69,23.82,5.0,67429.45,0.5411,0.19757,0,-0.0669,0.1165,0.0109,-0.0524,0.0,0.0
5510,51,East,Salaried,Construction,2026Q1,66658.97,638.0,54.01,75.59,95.77,38233.82,0.4394,0.18169,0,-0.0261,0.0186,0.0377,0.0409,0.0,-0.0184
5511,54,East,SelfEmployed,Retail,2026Q1,83885.57,604.0,54.16,37.91,36.91,140158.57,0.5163,0.17679,0,-0.0464,0.075,0.045,-0.026,0.0,0.0474
5512,63,East,Salaried,Manufacturing,2026Q1,105953.99,785.0,75.06,62.88,100.0,108469.06,0.361,0.03032,0,-0.024,-0.1131,0.0193,0.0054,0.0,-0.0048
5513,42,South,Salaried,Manufacturing,2026Q1,62139.92,564.0,80.77,69.28,59.7,138490.68,0.3255,0.47888,1,0.021,0.2206,0.1935,0.0576,0.0,-0.03
5514,47,East,Business,Retail,2026Q1,93335.33,701.0,,65.57,86.1,165063.27,0.3615,0.11505,0,-0.005,-0.0611,0.0117,0.0151,0.0,0.0
5515,42,South,Business,Construction,2026Q1,78647.12,,71.9,20.86,90.9,103374.48,0.305,0.28744,0,0.0169,0.1166,0.1118,-0.0766,0.0,0.0
5516,65,South,Salaried,IT,2026Q1,80653.41,,14.37,37.65,78.54,193797.57,0.4743,0.04256,0,-0.0366,0.0176,-0.0327,-0.008,0.0,-0.0064
5517,64,North,Business,Retail,2026Q1,102801.61,710.0,43.86,51.69,66.54,242916.28,0.3709,0.04322,0,-0.0295,-0.0389,0.0032,0.0009,0.0,0.0
5518,38,West,Salaried,IT,2026Q1,64688.72,655.0,58.11,26.21,63.56,212432.12,0.3996,0.14056,0,0.0234,-0.0072,0.0407,-0.0402,0.0147,-0.016
5519,54,East,Business,Transport,2026Q1,94641.96,,25.27,56.63,64.53,239749.68,0.4191,0.11628,1,-0.0294,0.0386,-0.0349,0.0082,0.0,0.0
5520,62,South,Salaried,Manufacturing,2026Q1,94356.37,594.0,82.41,71.17,33.97,262264.16,0.518,0.33246,0,-0.1088,0.1132,0.1465,0.051,0.0,-0.026
5521,33,West,SelfEmployed,Retail,2026Q1,36944.99,,71.64,37.09,46.64,103795.29,0.4432,0.21147,0,0.0477,-0.1319,0.0815,-0.0256,0.0183,0.0431
5522,65,East,Business,Retail,2026Q1,99533.88,594.0,42.17,68.22,21.68,194858.31,0.1939,0.19062,0,-0.0915,0.068,0.0059,0.0278,0.0,0.0
5523,49,East,Salaried,Retail,2026Q1,87639.0,594.0,82.43,48.15,52.02,61701.99,0.2587,0.3132,1,-0.025,0.1181,0.1535,-0.0049,0.0,-0.0268
5524,45,East,Business,Transport,2026Q1,114162.62,572.0,60.59,53.92,30.98,118963.9,0.5374,0.36263,0,0.0,0.163,0.0866,0.0106,0.0,0.0
5525,65,South,SelfEmployed,IT,2026Q1,78453.83,741.0,51.83,63.01,72.37,169237.5,0.4178,0.06655,0,-0.0383,-0.0834,0.0113,0.0077,0.0,0.014
5526,62,West,SelfEmployed,Construction,2026Q1,77625.95,,55.13,74.21,16.37,147918.94,0.452,0.46538,1,-0.1181,0.2728,0.0741,0.0712,0.0297,0.0735
5527,35,North,Business,Transport,2026Q1,83942.64,638.0,35.81,26.36,54.67,53522.56,0.4342,0.09432,0,0.0284,0.0142,-0.0097,-0.0355,0.0,0.0
5528,58,South,Business,Transport,2026Q1,118994.32,641.0,50.67,68.53,64.58,330385.47,0.4416,0.13726,1,-0.051,0.0118,0.0244,0.0254,0.0,0.0
5529,57,West,Salaried,Manufacturing,2026Q1,71096.54,,34.99,67.72,65.38,85399.24,0.4703,0.35051,0,-0.0728,0.1807,-0.0208,0.0411,0.0237,-0.025
5530,26,East,Business,IT,2026Q1,39260.58,600.0,48.02,51.65,28.53,20000.0,0.5025,0.34675,0,0.1066,0.1097,0.0347,0.0044,0.0,0.0
5531,56,East,Business,Transport,2026Q1,103149.9,593.0,49.67,25.2,87.48,140470.72,0.3617,0.1512,0,-0.0436,0.0638,0.023,-0.042,0.0,0.0
5532,45,East,Salaried,Retail,2026Q1,58501.63,577.0,51.46,59.63,59.86,182741.76,0.4265,0.26287,0,0.0,0.1333,0.0443,0.0229,0.0,-0.025
5533,62,West,SelfEmployed,Retail,2026Q1,125712.59,625.0,47.8,57.69,50.69,298531.36,0.4304,0.1719,1,-0.0826,0.0379,0.0224,0.0135,0.0174,0.041
5534,41,North,Business,Transport,2026Q1,83213.14,639.0,85.64,43.8,37.85,91754.07,0.4449,0.29847,0,0.0227,0.0244,0.1506,-0.0157,0.0,0.0
5535,51,North,Salaried,Construction,2026Q1,58290.29,598.0,22.2,65.06,57.27,144667.29,0.4305,0.15513,0,-0.0211,0.0547,-0.0477,0.02,0.0,-0.0148
5536,44,South,Salaried,Transport,2026Q1,56976.69,755.0,19.16,33.39,28.66,163440.87,0.3767,0.01671,0,0.0006,-0.0439,-0.0108,-0.0046,0.0,-0.0027
5537,43,East,Salaried,Retail,2026Q1,74697.37,573.0,33.97,62.18,61.97,74430.66,0.4956,0.20928,0,0.0101,0.1216,-0.0228,0.0258,0.0,-0.0227
5538,26,West,SelfEmployed,Healthcare,2026Q1,58736.75,636.0,47.72,49.38,24.68,152048.99,0.5149,0.34475,0,0.1061,0.0333,0.0333,-0.0017,0.0261,0.0629
5539,62,North,Business,Transport,2026Q1,105957.93,626.0,41.65,65.59,48.91,304601.42,0.4547,0.12702,0,-0.0621,0.0262,0.0036,0.0191,0.0,0.0
5540,63,East,Salaried,Manufacturing,2026Q1,142642.75,659.0,25.37,19.19,52.51,294685.97,0.3233,0.0248,0,-0.0213,-0.0034,-0.0112,-0.0146,0.0,-0.0042
5541,51,South,Salaried,Manufacturing,2026Q1,60394.54,632.0,78.53,0.0,44.63,96870.85,0.3981,0.12554,1,-0.0207,0.0213,0.067,-0.0857,0.0,-0.0145
5542,54,East,Business,Retail,2026Q1,110499.67,561.0,56.63,19.59,48.1,297742.65,0.3273,0.26484,0,-0.0465,0.1251,0.0521,-0.0692,0.0,0.0
5543,42,East,Salaried,IT,2026Q1,94976.43,662.0,42.68,49.61,48.23,251273.16,0.4707,0.11137,0,0.0081,-0.0138,0.0052,-0.0005,0.0,-0.0125
5544,62,South,Salaried,IT,2026Q1,110608.59,619.0,33.23,92.26,59.93,141076.98,0.419,0.12004,0,-0.0668,0.0358,-0.0169,0.05,0.0,-0.0149
5545,53,South,SelfEmployed,Transport,2026Q1,70909.53,685.0,43.69,56.1,80.0,38679.43,0.4953,0.10519,0,-0.0235,-0.043,0.0069,0.0068,0.0,0.0257
5546,51,West,SelfEmployed,Retail,2026Q1,89127.96,671.0,39.87,80.62,87.96,177799.49,0.4454,0.20845,1,-0.0254,-0.0356,-0.0004,0.0465,0.0165,0.0388
5547,66,West,SelfEmployed,Construction,2026Q1,74799.37,659.0,54.15,65.43,80.01,134300.69,0.4608,0.16054,0,-0.0903,-0.0129,0.0323,0.0219,0.0145,0.034
5548,36,South,Salaried,IT,2026Q1,79905.21,682.0,27.19,3.31,87.66,275086.97,0.3125,0.04227,0,0.0103,-0.0189,-0.0132,-0.0332,0.0,-0.0058
5549,29,East,Salaried,Construction,2026Q1,51102.88,,35.46,50.36,81.52,111590.04,0.376,0.29946,0,0.0812,0.1278,-0.0187,0.0009,0.0,-0.0249
5550,55,East,Business,Construction,2026Q1,103779.62,624.0,61.64,34.13,58.73,169467.29,0.4155,0.14635,0,-0.0402,0.0337,0.0485,-0.0265,0.0,0.0
5551,48,East,Salaried,Healthcare,2026Q1,101206.83,,38.32,28.25,53.74,93832.41,0.3725,0.04101,0,-0.0042,-0.029,-0.0016,-0.0141,0.0,-0.0061
5552,38,West,SelfEmployed,Construction,2026Q1,79861.32,634.0,,49.17,95.91,242485.73,0.4086,0.34661,0,0.0402,0.0362,0.0715,-0.0021,0.025,0.0601
5553,52,East,Salaried,Healthcare,2026Q1,84147.87,566.0,46.85,56.47,60.64,162471.97,0.3759,0.26157,0,-0.038,0.1307,0.0244,0.0141,0.0,-0.0228
5554,54,West,SelfEmployed,IT,2026Q1,85996.91,548.0,43.74,9.71,37.72,72535.67,0.5066,0.22573,0,-0.0508,0.1551,0.014,-0.1021,0.0222,0.0528
5555,60,East,Business,Retail,2026Q1,125023.36,671.0,36.69,29.36,70.75,259583.01,0.4048,0.06004,0,-0.0248,-0.0125,-0.0033,-0.0135,0.0,0.0
5556,38,North,Salaried,Healthcare,2026Q1,57708.95,581.0,49.09,35.08,93.35,157011.82,0.5311,0.18046,0,0.0347,0.1141,0.0323,-0.0348,0.0,-0.023
5557,45,North,SelfEmployed,Construction,2026Q1,89674.69,615.0,44.67,44.98,77.32,283433.66,0.3243,0.22501,0,0.0,0.0602,0.0159,-0.0107,0.0,0.0481
5558,53,East,Salaried,Construction,2026Q1,91606.81,714.0,9.5,64.27,56.2,82071.56,0.5216,0.04549,0,-0.0075,-0.0299,-0.0247,0.0048,0.0,-0.0038
5559,62,East,Salaried,Transport,2026Q1,102985.5,561.0,65.87,32.35,83.55,302326.69,0.4482,0.289,0,-0.0924,0.1246,0.0763,-0.0386,0.0,-0.0213
5560,60,East,Business,Healthcare,2026Q1,108286.37,699.0,53.21,58.55,39.07,308831.12,0.3424,0.0693,0,-0.034,-0.0459,0.016,0.0066,0.0,0.0
5561,45,West,SelfEmployed,Retail,2026Q1,64225.96,550.0,25.05,92.88,68.54,60483.2,0.4414,0.56496,1,0.0,0.2348,-0.0745,0.1212,0.0294,0.0724
5562,56,East,Business,Retail,2026Q1,99095.5,700.0,45.0,48.69,54.46,110287.54,0.3418,0.06799,0,-0.0204,-0.0405,0.0055,-0.0009,0.0,0.0
5563,44,West,SelfEmployed,Healthcare,2026Q1,51425.94,630.0,,55.88,46.57,144489.61,0.4126,0.23192,1,0.005,0.0376,0.009,0.0126,0.0211,0.0502
5564,45,North,Salaried,Retail,2026Q1,69805.74,502.0,32.68,42.74,44.44,172649.37,0.5627,0.34606,0,0.0,0.2464,-0.0335,-0.0197,0.0,-0.0273
5565,47,West,SelfEmployed,Healthcare,2026Q1,95717.49,535.0,58.34,31.64,64.05,164302.97,0.4416,0.4368,1,-0.0139,0.2649,0.0886,-0.055,0.0296,0.0729
5566,43,East,Business,Retail,2026Q1,105449.66,,70.57,36.33,59.96,105388.28,0.4678,0.42267,0,0.0132,0.1973,0.132,-0.0396,0.0,0.0
5567,58,West,SelfEmployed,Construction,2026Q1,82632.62,627.0,40.71,64.78,80.38,68426.66,0.404,0.1817,0,-0.0624,0.0359,0.0022,0.0258,0.0178,0.042
5568,60,East,Business,Retail,2026Q1,139816.28,695.0,41.23,23.75,40.01,229985.04,0.3928,0.04299,0,-0.02,-0.0245,0.001,-0.0143,0.0,0.0
5569,46,South,Business,Transport,2026Q1,62597.66,644.0,32.87,33.24,100.0,126515.65,0.3972,0.09122,0,-0.0024,0.0055,-0.013,-0.0187,0.0,0.0
5570,52,East,Salaried,Healthcare,2026Q1,89155.67,559.0,12.39,34.6,65.18,270538.2,0.3586,0.0912,0,-0.0221,0.0717,-0.071,-0.0208,0.0,-0.0132
5571,46,North,SelfEmployed,Construction,2026Q1,93533.73,716.0,54.74,58.31,67.6,261084.28,0.5484,0.10737,0,-0.0029,-0.0987,0.0274,0.01,0.0,0.0279
5572,40,North,Salaried,Construction,2026Q1,80452.35,614.0,,41.08,76.25,183619.3,0.4667,0.29133,0,0.0282,0.0752,0.1323,-0.0227,0.0,-0.0255
5573,38,South,Business,Retail,2026Q1,90461.3,556.0,45.48,40.11,29.52,104410.55,0.6028,0.32261,1,0.0415,0.179,0.0236,-0.0266,0.0,0.0
5574,69,East,Salaried,IT,2026Q1,97726.07,610.0,45.1,40.81,100.0,270480.34,0.4924,0.10376,0,-0.0724,0.0302,0.008,-0.0095,0.0,-0.0104
5575,42,South,Business,Healthcare,2026Q1,117435.2,619.0,46.91,52.62,46.89,199468.16,0.2959,0.22316,0,0.0134,0.0501,0.0216,0.0051,0.0,0.0
5576,57,West,Business,Healthcare,2026Q1,81795.05,560.0,39.83,76.6,79.54,169344.35,0.4883,0.2846,0,-0.0746,0.1614,-0.0007,0.0621,0.0244,0.0
5577,54,North,Salaried,Manufacturing,2026Q1,76951.47,683.0,29.65,78.81,70.25,250056.42,0.414,0.0679,0,-0.0189,-0.0286,-0.0152,0.0201,0.0,-0.0085
5578,37,West,Salaried,Healthcare,2026Q1,69649.05,593.0,88.94,22.13,53.32,192642.86,0.4276,0.39744,1,0.0517,0.1351,0.1957,-0.0817,0.0281,-0.0289
5579,55,East,Salaried,Transport,2026Q1,81210.48,562.0,55.45,50.46,75.44,115861.9,0.4325,0.24703,1,-0.0568,0.1404,0.0543,0.001,0.0,-0.0235
5580,53,West,Business,Retail,2026Q1,80198.56,,57.45,65.69,57.1,234106.14,0.5286,0.15388,0,-0.0331,-0.0157,0.0425,0.0242,0.0158,0.0
5581,50,West,Salaried,IT,2026Q1,90240.27,645.0,84.13,88.94,68.04,249899.99,0.3395,0.30448,0,-0.0319,0.0121,0.1626,0.0951,0.0262,-0.0272
5582,45,East,Salaried,Construction,2026Q1,79329.67,672.0,,23.39,73.81,239201.64,0.3981,0.07811,0,0.0,-0.0203,0.0155,-0.0277,0.0,-0.0096
5583,50,East,Business,Healthcare,2026Q1,124594.64,670.0,34.45,52.14,60.73,262480.62,0.4584,0.09137,0,-0.0114,-0.0185,-0.0089,0.0019,0.0,0.0
5584,55,East,Salaried,Manufacturing,2026Q1,98511.65,573.0,30.58,69.07,66.23,140915.83,0.4026,0.16249,1,-0.0465,0.0977,-0.0305,0.0325,0.0,-0.019
5585,41,West,Salaried,IT,2026Q1,90816.07,610.0,78.73,35.31,48.66,251337.34,0.4562,0.33059,0,0.0234,0.0856,0.1385,-0.0389,0.0251,-0.0262
5586,66,North,SelfEmployed,Manufacturing,2026Q1,120623.23,465.0,60.75,36.55,42.15,232392.54,0.5791,0.63243,1,-0.1418,0.3918,0.1028,-0.0402,0.0,0.0747
5587,58,East,Salaried,Healthcare,2026Q1,68402.15,627.0,46.4,38.1,78.33,168737.62,0.4845,0.09248,1,-0.0379,0.0206,0.011,-0.0136,0.0,-0.0113
